0,0
1,-0.0137446172881953
2,-0.00844423984360667
3,0.10278474651463
4,0.0449853105454605
9,0.0579666139980312
56,0.040847274521926
57,-0.059517652017568
62,-0.235224387785468
63,0.0427135781842983
65,0.0771658198183625
74,0.101061656575165
90,0.0960923472735172
92,-0.0610526969418757
94,-0.0657453836355289
98,-0.0921855896044563
99,-0.049040329996292
100,-0.0564135822237732
103,0.0741364470929917
107,-0.00107771998203649
111,0.0265521110029517
114,0.0464790648390831
115,0.0937651259194364
116,-0.0079598872859965
117,-0.177474547510716
125,-0.354787219621603
126,0.0441654994385831
128,-0.0224837703238623
137,-0.001634228979062
141,-0.07400981961692
142,-0.0685721931621936
143,-0.308308094026016
144,-0.407974702780396
145,-0.0942355311221581
146,0.0171246277832045
158,0.0359535510464506
187,-0.123603348478045
188,0.0615824790199739
190,0.0459683530063954
191,0.0440201732297613
192,0.0773560504993563
193,-0.00119846823470686
194,0.0891937726909716
202,-0.00716179675964068
227,0.0443403978427314
228,0.062952945520048
230,-0.103702515299449
233,0.0456302870785556
238,0.0400056875240629
242,0.0575597312550641
245,0.0768582156796219
247,0.0468621904759833
248,0.0304000201443263
249,0.0683118735447613
250,-0.0526104484137141
