0,0
1,-0.221048083441844
2,-0.222439980629119
3,-0.222184489409843
4,-0.220839130779823
9,-0.22240410547673
56,-0.222183388091218
57,-0.221962441368534
62,-0.220365965371564
63,-0.222387240366331
65,-0.221805518491223
74,-0.222249626730438
90,-0.197861097542311
92,-0.178212773581999
94,-0.107570469120599
98,-0.0364661998582014
99,-0.0375626439073472
100,0.071967108515572
103,0.0291740766650929
107,0.0936849247274825
111,0.0706230994138173
114,0.119509341250291
115,0.128052373983362
116,0.169473984516355
117,0.16478753374177
125,0.0876309424989816
126,0.167440754927709
128,0.135073239119407
137,0.112625948198854
141,0.118974438620505
142,0.179416580978409
143,0.170616465644396
144,0.169569397999838
145,0.167020712495287
146,0.172389046927575
158,0.117033938591722
187,0.100038219524198
188,0.161167178554873
190,0.201997127714119
191,0.156004804044952
192,0.153715360956419
193,0.178995097739071
194,0.20519250308576
202,0.174424735192221
227,0.14375783378427
228,0.171260359413331
230,0.16602228750795
233,0.151414032305343
238,0.160578860080518
242,0.158476161704926
245,0.1653249779058
247,0.183601019454857
248,0.206409405258994
249,0.183044141366192
250,0.105636648353446
