0,0
1,-0.0545015583731802
2,-0.0544990143782923
3,-0.0532877936368627
4,-0.053756339279681
9,-0.0538720765133607
56,-0.0547279251810714
57,-0.0553371153460994
62,-0.0568040121078345
63,-0.0551697830961099
65,-0.0547881554254442
74,-0.0553385426713636
90,-0.0547665476993805
92,-0.0552665540041854
94,-0.0550869464735162
98,-0.055406828867141
99,-0.0554940084382177
100,-0.0560909074658415
103,-0.0545481877647787
107,-0.055239282561716
111,-0.0545086326003515
114,-0.0544486261570987
115,-0.0550046624106906
116,-0.0553978302511973
117,-0.0561714345862615
125,-0.0540267231729948
126,-0.0548918904174957
128,-0.0552763280762348
137,-0.0524600843330011
141,-0.0554064414223265
142,-0.0553112156878893
143,-0.0571370434103702
144,-0.05796468709383
145,-0.0563568175505355
146,-0.0530486411842388
158,-0.0541514567866156
187,-0.0553578513583887
188,-0.0539654303784776
190,-0.0546864738995852
191,-0.0546456770276834
192,-0.0530332810059637
193,-0.0554536511223158
194,-0.0522183033055015
202,-0.0526019773658466
227,-0.0507807846829139
228,-0.0535493920787695
230,-0.0543117020331118
233,-0.0543729332463039
238,-0.0550425891607843
242,-0.0541617006353087
245,-0.0546519149333503
247,-0.0554016199884138
248,-0.0540498626063051
249,-0.0531742288023701
250,-0.0487040947060922
