0,0
1,-0.367854310627222
2,-0.365374437171301
3,-0.355581569889113
4,-0.365627094172567
9,-0.364960931908956
56,-0.375011694958589
57,-0.372498812611014
62,-0.391638252217692
63,-0.374244842802081
65,-0.369654804783842
74,-0.372142289603275
90,-0.365356860666609
92,-0.372619215183743
94,-0.372527859572963
98,-0.372323042646727
99,-0.367993877087497
100,-0.378361123030426
103,-0.364342602421191
107,-0.372877747055326
111,-0.36792510525901
114,-0.361156316466916
115,-0.37030826830763
116,-0.376373130239604
117,-0.38083373876316
125,-0.393787864475364
126,-0.368925418872526
128,-0.368936925601716
137,-0.371442519808202
141,-0.373425264766352
142,-0.378165755192243
143,-0.392026212151153
144,-0.404015555448575
145,-0.385946328082423
146,-0.369699494748296
158,-0.372537921837573
187,-0.385611527476111
188,-0.361608846948057
190,-0.364032752766777
191,-0.373822990972743
192,0.210522600015975
193,-0.373471393460683
194,0.227929610239163
202,0.256498885269367
227,0.285618533813911
228,-0.362764083348676
230,-0.369930021461141
233,-0.36804608097359
238,-0.366843338381129
242,-0.37097342766199
245,-0.369321557344338
247,-0.372198499818905
248,-0.370891964501657
249,-0.368980660457929
250,0.00738753796092427
