0,0
32,-0.156987937769498
36,-0.149232629587474
37,-0.112758664800897
39,-0.0127246564157624
40,0.104506659176282
41,0.23843034704424
43,0.312990914254396
47,0.58876539687598
62,0.546708027621735
67,0.503132724617335
75,0.561931008895699
78,0.52828221706343
80,0.542839858868455
82,0.544161214487102
84,0.54991553636982
86,0.519542623380308
88,0.54943850847937
90,0.53942644343987
91,0.690984325444568
92,0.851252160851567
125,0.915528268514345
187,0.839733599828548
250,0.788147878677658
