0,0
1,-0.0569581633370788
2,-0.0443398542614871
4,-0.0459887215918148
10,-0.0652116199933567
16,-0.0397741180502185
18,-0.0428131340428688
21,-0.0573052189521726
23,-0.0459393857411977
24,-0.0216426455213683
25,-0.0481927107250848
26,-0.0191041707956208
27,-0.0517250256180971
28,-0.040482428450282
29,-0.0659876927168034
30,-0.0587341923782659
31,-0.0314341785478387
32,-0.0429014409530206
33,-0.0264843414431442
34,-0.0371469764972462
35,-0.0514956144404193
37,-0.0639172385545128
38,-0.0638360028708618
39,-0.0552641533049344
62,-0.0478804570461517
125,-0.0219642997378258
187,-0.0111039234075795
188,-0.044301973394685
189,-0.0572307853960442
191,-0.0424878983752569
197,-0.0279764523680686
203,-0.0447681146555619
206,-0.0476743099345757
208,-0.0525307971733091
209,-0.0316873028367937
210,-0.000182279033345346
250,-0.0115425441697935
