0,0
1,-0.0024521222487381
2,0.0101123344361617
3,0.00687155068927291
4,0.0156748021665455
5,-0.00951166757653549
6,0.00275720340995369
7,0.00630028549759117
8,0.00145605984466668
9,0.00549712254191031
14,-0.00313687612514185
19,0.000803425130453101
62,-0.0100541288158699
63,-0.00410109601090666
64,-0.00604758383533459
65,0.0484314998874939
66,-0.00188375381469306
67,0.0385689549212268
68,8.79108278576478e-05
69,0.00699651671288178
70,0.0198769034664911
71,-0.00123643915980327
72,-0.00146427555963336
86,0.00253832758593421
91,-0.000688088185809144
94,-0.000731211138905974
96,0.00550406226264966
97,-0.00425795134681926
98,0.00556845398086392
125,0.00602714808687279
187,0.00595028357272405
188,0.00537292101295638
189,0.00772686318500533
190,0.0223726953572464
191,0.0296402662251008
192,-0.00750216544017735
193,-0.00943120951441856
250,-0.00388125202820156
